Item,Familia,Year,Production_t
Tomatoes,Hortalizas,1973,41627549.0
Tomatoes,Hortalizas,1974,44777610.0
Tomatoes,Hortalizas,1975,47046882.0
Tomatoes,Hortalizas,1976,45037152.0
Tomatoes,Hortalizas,1977,47081912.0
Tomatoes,Hortalizas,1978,50747542.0
Tomatoes,Hortalizas,1979,54842453.0
Tomatoes,Hortalizas,1980,52650225.0
Tomatoes,Hortalizas,1981,54311122.0
Tomatoes,Hortalizas,1982,57581284.0
Tomatoes,Hortalizas,1983,59545102.0
Tomatoes,Hortalizas,1984,64081092.0
Tomatoes,Hortalizas,1985,65347640.0
Tomatoes,Hortalizas,1986,65224576.0
Tomatoes,Hortalizas,1987,66092219.0
Tomatoes,Hortalizas,1988,67380381.0
Tomatoes,Hortalizas,1989,74614259.0
Tomatoes,Hortalizas,1990,76309370.0
Tomatoes,Hortalizas,1991,75881561.66
Tomatoes,Hortalizas,1992,73734485.02
Tomatoes,Hortalizas,1993,77075868.23
Tomatoes,Hortalizas,1994,82482551.52
Tomatoes,Hortalizas,1995,86535760.18
Tomatoes,Hortalizas,1996,92744326.86
Tomatoes,Hortalizas,1997,89334520.66
Tomatoes,Hortalizas,1998,95182717.74
Tomatoes,Hortalizas,1999,109098297.64
Tomatoes,Hortalizas,2000,109448356.17
Tomatoes,Hortalizas,2001,106938065.73
Tomatoes,Hortalizas,2002,116022245.48
Tomatoes,Hortalizas,2003,118520579.23
Tomatoes,Hortalizas,2004,127340390.22
Tomatoes,Hortalizas,2005,128748568.51
Tomatoes,Hortalizas,2006,130879990.13
Tomatoes,Hortalizas,2007,137608505.86
Tomatoes,Hortalizas,2008,142168180.17
Tomatoes,Hortalizas,2009,155883273.95
Tomatoes,Hortalizas,2010,154070902.69
Tomatoes,Hortalizas,2011,160436342.49
Tomatoes,Hortalizas,2012,164208594.72
Tomatoes,Hortalizas,2013,166341820.05
Tomatoes,Hortalizas,2014,175846099.72
Tomatoes,Hortalizas,2015,178393155.91
Tomatoes,Hortalizas,2016,179447315.84
Tomatoes,Hortalizas,2017,180537563.48
Tomatoes,Hortalizas,2018,182636474.05
Tomatoes,Hortalizas,2019,182688503.64
Tomatoes,Hortalizas,2020,183605411.83
Tomatoes,Hortalizas,2021,186256521.45
Tomatoes,Hortalizas,2022,181277702.51
Tomatoes,Hortalizas,2023,185476454.21
Tomatoes,Hortalizas,2024,188498383.94
Triticale,Cereales,1961,0.0
Triticale,Cereales,1962,0.0
Triticale,Cereales,1963,0.0
Triticale,Cereales,1964,0.0
Triticale,Cereales,1965,0.0
Triticale,Cereales,1966,0.0
Triticale,Cereales,1967,0.0
Triticale,Cereales,1968,0.0
Triticale,Cereales,1969,0.0
Triticale,Cereales,1970,0.0
Triticale,Cereales,1971,0.0
Triticale,Cereales,1972,0.0
Triticale,Cereales,1973,0.0
Triticale,Cereales,1974,0.0
Triticale,Cereales,1975,1200.0
Triticale,Cereales,1976,2309.0
Triticale,Cereales,1977,23213.0
Triticale,Cereales,1978,49669.0
Triticale,Cereales,1979,99054.0
Triticale,Cereales,1980,167210.0
Triticale,Cereales,1981,102280.0
Triticale,Cereales,1982,86443.0
Triticale,Cereales,1983,192464.0
Triticale,Cereales,1984,374508.0
Triticale,Cereales,1985,599060.0
Triticale,Cereales,1986,913235.0
Triticale,Cereales,1987,2062133.0
Triticale,Cereales,1988,2904592.0
Triticale,Cereales,1989,3835912.0
Triticale,Cereales,1990,4453148.0
Triticale,Cereales,1991,4751056.1
Triticale,Cereales,1992,4308564.2
Triticale,Cereales,1993,4994060.78
Triticale,Cereales,1994,4839584.9
Triticale,Cereales,1995,5906971.77
Triticale,Cereales,1996,7243084.1
Triticale,Cereales,1997,7974532.1
Triticale,Cereales,1998,8700242.2
Triticale,Cereales,1999,8255408.4
Triticale,Cereales,2000,9034411.75
Triticale,Cereales,2001,10825345.5
Triticale,Cereales,2002,11962946.0
Triticale,Cereales,2003,10518878.5
Triticale,Cereales,2004,14239438.6
Triticale,Cereales,2005,13311486.62
Triticale,Cereales,2006,11789877.94
Triticale,Cereales,2007,12121982.0
Triticale,Cereales,2008,14239011.03
Triticale,Cereales,2009,15663363.0
Triticale,Cereales,2010,13739100.94
Triticale,Cereales,2011,13555753.3
Triticale,Cereales,2012,13650861.91
Triticale,Cereales,2013,14462424.97
Triticale,Cereales,2014,16981170.62
Triticale,Cereales,2015,16348787.6
Triticale,Cereales,2016,15239769.93
Triticale,Cereales,2017,14956865.77
Triticale,Cereales,2018,12338997.61
Triticale,Cereales,2019,14056040.66
Triticale,Cereales,2020,15369370.78
Triticale,Cereales,2021,14182573.94
Triticale,Cereales,2022,14080375.84
Triticale,Cereales,2023,13476805.82
Triticale,Cereales,2024,12403875.27
Unmanufactured tobacco,Estimulantes y especias,1961,3573808.0
Unmanufactured tobacco,Estimulantes y especias,1962,3935801.0
Unmanufactured tobacco,Estimulantes y especias,1963,4265306.0
Unmanufactured tobacco,Estimulantes y especias,1964,4660800.0
Unmanufactured tobacco,Estimulantes y especias,1965,4355623.0
Unmanufactured tobacco,Estimulantes y especias,1966,4591419.0
Unmanufactured tobacco,Estimulantes y especias,1967,4891492.0
Unmanufactured tobacco,Estimulantes y especias,1968,4766039.0
Unmanufactured tobacco,Estimulantes y especias,1969,4675231.0
Unmanufactured tobacco,Estimulantes y especias,1970,4663162.0
Unmanufactured tobacco,Estimulantes y especias,1971,4567445.0
Unmanufactured tobacco,Estimulantes y especias,1972,4934516.0
Unmanufactured tobacco,Estimulantes y especias,1973,4949305.0
Unmanufactured tobacco,Estimulantes y especias,1974,5299450.0
Unmanufactured tobacco,Estimulantes y especias,1975,5418545.0
Unmanufactured tobacco,Estimulantes y especias,1976,5732960.0
Unmanufactured tobacco,Estimulantes y especias,1977,5582681.0
Unmanufactured tobacco,Estimulantes y especias,1978,5987651.0
Unmanufactured tobacco,Estimulantes y especias,1979,5434050.0
Unmanufactured tobacco,Estimulantes y especias,1980,5258279.0
Unmanufactured tobacco,Estimulantes y especias,1981,5981452.0
Unmanufactured tobacco,Estimulantes y especias,1982,6948540.0
Unmanufactured tobacco,Estimulantes y especias,1983,5987773.0
Unmanufactured tobacco,Estimulantes y especias,1984,6554436.0
Unmanufactured tobacco,Estimulantes y especias,1985,7049173.0
Unmanufactured tobacco,Estimulantes y especias,1986,6007970.0
Unmanufactured tobacco,Estimulantes y especias,1987,6177934.0
Unmanufactured tobacco,Estimulantes y especias,1988,6839739.0
Unmanufactured tobacco,Estimulantes y especias,1989,7065383.0
Unmanufactured tobacco,Estimulantes y especias,1990,7137622.0
Unmanufactured tobacco,Estimulantes y especias,1991,7555160.64
Unmanufactured tobacco,Estimulantes y especias,1992,8327260.07
Unmanufactured tobacco,Estimulantes y especias,1993,8339436.52
Unmanufactured tobacco,Estimulantes y especias,1994,6450899.74
Unmanufactured tobacco,Estimulantes y especias,1995,6269765.36
Unmanufactured tobacco,Estimulantes y especias,1996,7393368.96
Unmanufactured tobacco,Estimulantes y especias,1997,8944145.93
Unmanufactured tobacco,Estimulantes y especias,1998,6879321.51
Unmanufactured tobacco,Estimulantes y especias,1999,6970718.25
Unmanufactured tobacco,Estimulantes y especias,2000,6686403.93
Unmanufactured tobacco,Estimulantes y especias,2001,6105198.77
Unmanufactured tobacco,Estimulantes y especias,2002,6409543.75
Unmanufactured tobacco,Estimulantes y especias,2003,5998454.4
Unmanufactured tobacco,Estimulantes y especias,2004,6558236.27
Unmanufactured tobacco,Estimulantes y especias,2005,6721291.8
Unmanufactured tobacco,Estimulantes y especias,2006,6512703.69
Unmanufactured tobacco,Estimulantes y especias,2007,6144242.76
Unmanufactured tobacco,Estimulantes y especias,2008,6569510.63
Unmanufactured tobacco,Estimulantes y especias,2009,7094659.59
Unmanufactured tobacco,Estimulantes y especias,2010,6910099.34
Unmanufactured tobacco,Estimulantes y especias,2011,7446554.08
Unmanufactured tobacco,Estimulantes y especias,2012,7492114.45
Unmanufactured tobacco,Estimulantes y especias,2013,7507170.64
Unmanufactured tobacco,Estimulantes y especias,2014,7212129.21
Unmanufactured tobacco,Estimulantes y especias,2015,6713315.72
Unmanufactured tobacco,Estimulantes y especias,2016,6239057.84
Unmanufactured tobacco,Estimulantes y especias,2017,6267515.01
Unmanufactured tobacco,Estimulantes y especias,2018,6046181.1
Unmanufactured tobacco,Estimulantes y especias,2019,6499318.91
Unmanufactured tobacco,Estimulantes y especias,2020,5802148.9
Unmanufactured tobacco,Estimulantes y especias,2021,5842988.15
Unmanufactured tobacco,Estimulantes y especias,2022,5695629.42
Unmanufactured tobacco,Estimulantes y especias,2023,5993406.8
Unmanufactured tobacco,Estimulantes y especias,2024,6048229.88
"Vanilla, raw",Estimulantes y especias,1961,1380.0
"Vanilla, raw",Estimulantes y especias,1962,1199.0
"Vanilla, raw",Estimulantes y especias,1963,1685.0
"Vanilla, raw",Estimulantes y especias,1964,1627.0
"Vanilla, raw",Estimulantes y especias,1965,1749.0
"Vanilla, raw",Estimulantes y especias,1966,1938.0
"Vanilla, raw",Estimulantes y especias,1967,1898.0
"Vanilla, raw",Estimulantes y especias,1968,1507.0
"Vanilla, raw",Estimulantes y especias,1969,1962.0
"Vanilla, raw",Estimulantes y especias,1970,1736.0
"Vanilla, raw",Estimulantes y especias,1971,2337.0
"Vanilla, raw",Estimulantes y especias,1972,2398.0
"Vanilla, raw",Estimulantes y especias,1973,2082.0
"Vanilla, raw",Estimulantes y especias,1974,2844.0
"Vanilla, raw",Estimulantes y especias,1975,3136.0
"Vanilla, raw",Estimulantes y especias,1976,1586.0
"Vanilla, raw",Estimulantes y especias,1977,1939.0
"Vanilla, raw",Estimulantes y especias,1978,1989.0
"Vanilla, raw",Estimulantes y especias,1979,1740.0
"Vanilla, raw",Estimulantes y especias,1980,1983.0
"Vanilla, raw",Estimulantes y especias,1981,2390.0
"Vanilla, raw",Estimulantes y especias,1982,2795.0
"Vanilla, raw",Estimulantes y especias,1983,2811.0
"Vanilla, raw",Estimulantes y especias,1984,3243.0
"Vanilla, raw",Estimulantes y especias,1985,3024.0
"Vanilla, raw",Estimulantes y especias,1986,2542.0
"Vanilla, raw",Estimulantes y especias,1987,4093.0
"Vanilla, raw",Estimulantes y especias,1988,4861.0
"Vanilla, raw",Estimulantes y especias,1989,4437.0
"Vanilla, raw",Estimulantes y especias,1990,3167.81
"Vanilla, raw",Estimulantes y especias,1991,3203.44
"Vanilla, raw",Estimulantes y especias,1992,3585.2
"Vanilla, raw",Estimulantes y especias,1993,4234.83
"Vanilla, raw",Estimulantes y especias,1994,3569.24
"Vanilla, raw",Estimulantes y especias,1995,3889.2
"Vanilla, raw",Estimulantes y especias,1996,4115.09
"Vanilla, raw",Estimulantes y especias,1997,4007.48
"Vanilla, raw",Estimulantes y especias,1998,4573.5
"Vanilla, raw",Estimulantes y especias,1999,4341.17
"Vanilla, raw",Estimulantes y especias,2000,3987.65
"Vanilla, raw",Estimulantes y especias,2001,4739.32
"Vanilla, raw",Estimulantes y especias,2002,5309.51
"Vanilla, raw",Estimulantes y especias,2003,4825.88
"Vanilla, raw",Estimulantes y especias,2004,5840.19
"Vanilla, raw",Estimulantes y especias,2005,7499.21
"Vanilla, raw",Estimulantes y especias,2006,9059.73
"Vanilla, raw",Estimulantes y especias,2007,9327.46
"Vanilla, raw",Estimulantes y especias,2008,9301.74
"Vanilla, raw",Estimulantes y especias,2009,9216.46
"Vanilla, raw",Estimulantes y especias,2010,8334.94
"Vanilla, raw",Estimulantes y especias,2011,8687.17
"Vanilla, raw",Estimulantes y especias,2012,8145.41
"Vanilla, raw",Estimulantes y especias,2013,7698.78
"Vanilla, raw",Estimulantes y especias,2014,7306.42
"Vanilla, raw",Estimulantes y especias,2015,7457.48
"Vanilla, raw",Estimulantes y especias,2016,7535.13
"Vanilla, raw",Estimulantes y especias,2017,7409.52
"Vanilla, raw",Estimulantes y especias,2018,7471.98
"Vanilla, raw",Estimulantes y especias,2019,6988.69
"Vanilla, raw",Estimulantes y especias,2020,7145.44
"Vanilla, raw",Estimulantes y especias,2021,7675.17
"Vanilla, raw",Estimulantes y especias,2022,7110.23
"Vanilla, raw",Estimulantes y especias,2023,7193.55
"Vanilla, raw",Estimulantes y especias,2024,7114.54
Vetches,Legumbres,1961,1871348.0
Vetches,Legumbres,1962,2243064.0
Vetches,Legumbres,1963,1576519.0
Vetches,Legumbres,1964,2315556.0
Vetches,Legumbres,1965,1878022.0
Vetches,Legumbres,1966,2016549.0
Vetches,Legumbres,1967,2222169.0
Vetches,Legumbres,1968,2079651.0
Vetches,Legumbres,1969,2285491.0
Vetches,Legumbres,1970,2272120.0
Vetches,Legumbres,1971,1885485.0
Vetches,Legumbres,1972,1812065.0
Vetches,Legumbres,1973,1865146.0
Vetches,Legumbres,1974,1883776.0
Vetches,Legumbres,1975,1260650.0
Vetches,Legumbres,1976,1625858.0
Vetches,Legumbres,1977,1619608.0
Vetches,Legumbres,1978,1110884.0
Vetches,Legumbres,1979,909989.0
Vetches,Legumbres,1980,1118904.0
Vetches,Legumbres,1981,953691.0
Vetches,Legumbres,1982,1191201.0
Vetches,Legumbres,1983,1653494.0
Vetches,Legumbres,1984,1563708.0
Vetches,Legumbres,1985,1795650.0
Vetches,Legumbres,1986,1735044.0
Vetches,Legumbres,1987,1671869.0
Vetches,Legumbres,1988,1553049.0
Vetches,Legumbres,1989,1590503.0
Vetches,Legumbres,1990,1546041.0
Vetches,Legumbres,1991,1257175.97
Vetches,Legumbres,1992,1185964.18
Vetches,Legumbres,1993,1069696.51
Vetches,Legumbres,1994,1061008.91
Vetches,Legumbres,1995,1021271.13
Vetches,Legumbres,1996,1281837.98
Vetches,Legumbres,1997,1346694.76
Vetches,Legumbres,1998,949292.96
Vetches,Legumbres,1999,901670.15
Vetches,Legumbres,2000,1040755.15
Vetches,Legumbres,2001,1115861.13
Vetches,Legumbres,2002,1112816.13
Vetches,Legumbres,2003,1260001.27
Vetches,Legumbres,2004,1277642.36
Vetches,Legumbres,2005,1083246.6
Vetches,Legumbres,2006,1239056.34
Vetches,Legumbres,2007,981548.9
Vetches,Legumbres,2008,981420.85
Vetches,Legumbres,2009,835532.61
Vetches,Legumbres,2010,740801.53
Vetches,Legumbres,2011,939320.96
Vetches,Legumbres,2012,933448.04
Vetches,Legumbres,2013,910153.76
Vetches,Legumbres,2014,906480.17
Vetches,Legumbres,2015,967709.48
Vetches,Legumbres,2016,929040.37
Vetches,Legumbres,2017,919683.88
Vetches,Legumbres,2018,636950.11
Vetches,Legumbres,2019,701270.73
Vetches,Legumbres,2020,708886.69
Vetches,Legumbres,2021,619627.77
Vetches,Legumbres,2022,645934.59
Vetches,Legumbres,2023,672663.75
Vetches,Legumbres,2024,654724.39
"Walnuts, in shell",Oleaginosas y frutos secos,1961,497077.0
"Walnuts, in shell",Oleaginosas y frutos secos,1962,530187.0
"Walnuts, in shell",Oleaginosas y frutos secos,1963,529130.0
"Walnuts, in shell",Oleaginosas y frutos secos,1964,547407.0
"Walnuts, in shell",Oleaginosas y frutos secos,1965,533463.0
"Walnuts, in shell",Oleaginosas y frutos secos,1966,584392.0
"Walnuts, in shell",Oleaginosas y frutos secos,1967,562147.0
"Walnuts, in shell",Oleaginosas y frutos secos,1968,591254.0
"Walnuts, in shell",Oleaginosas y frutos secos,1969,619973.0
"Walnuts, in shell",Oleaginosas y frutos secos,1970,654660.0
"Walnuts, in shell",Oleaginosas y frutos secos,1971,678585.0
"Walnuts, in shell",Oleaginosas y frutos secos,1972,635637.0
"Walnuts, in shell",Oleaginosas y frutos secos,1973,791963.0
"Walnuts, in shell",Oleaginosas y frutos secos,1974,668099.0
"Walnuts, in shell",Oleaginosas y frutos secos,1975,732768.0
"Walnuts, in shell",Oleaginosas y frutos secos,1976,743482.0
"Walnuts, in shell",Oleaginosas y frutos secos,1977,716599.0
"Walnuts, in shell",Oleaginosas y frutos secos,1978,743899.0
"Walnuts, in shell",Oleaginosas y frutos secos,1979,790726.0
"Walnuts, in shell",Oleaginosas y frutos secos,1980,795415.0
"Walnuts, in shell",Oleaginosas y frutos secos,1981,780722.0
"Walnuts, in shell",Oleaginosas y frutos secos,1982,874377.0
"Walnuts, in shell",Oleaginosas y frutos secos,1983,844051.0
"Walnuts, in shell",Oleaginosas y frutos secos,1984,838407.0
"Walnuts, in shell",Oleaginosas y frutos secos,1985,836056.0
"Walnuts, in shell",Oleaginosas y frutos secos,1986,842476.0
"Walnuts, in shell",Oleaginosas y frutos secos,1987,874537.0
"Walnuts, in shell",Oleaginosas y frutos secos,1988,867914.0
"Walnuts, in shell",Oleaginosas y frutos secos,1989,919535.0
"Walnuts, in shell",Oleaginosas y frutos secos,1990,890515.0
"Walnuts, in shell",Oleaginosas y frutos secos,1991,930139.8
"Walnuts, in shell",Oleaginosas y frutos secos,1992,940243.8
"Walnuts, in shell",Oleaginosas y frutos secos,1993,1107485.03
"Walnuts, in shell",Oleaginosas y frutos secos,1994,1055641.01
"Walnuts, in shell",Oleaginosas y frutos secos,1995,1063926.03
"Walnuts, in shell",Oleaginosas y frutos secos,1996,1096252.12
"Walnuts, in shell",Oleaginosas y frutos secos,1997,1129980.58
"Walnuts, in shell",Oleaginosas y frutos secos,1998,1196367.98
"Walnuts, in shell",Oleaginosas y frutos secos,1999,1259557.23
"Walnuts, in shell",Oleaginosas y frutos secos,2000,1287662.57
"Walnuts, in shell",Oleaginosas y frutos secos,2001,1327394.47
"Walnuts, in shell",Oleaginosas y frutos secos,2002,1415575.13
"Walnuts, in shell",Oleaginosas y frutos secos,2003,1591455.94
"Walnuts, in shell",Oleaginosas y frutos secos,2004,1569648.96
"Walnuts, in shell",Oleaginosas y frutos secos,2005,1816976.56
"Walnuts, in shell",Oleaginosas y frutos secos,2006,1867375.56
"Walnuts, in shell",Oleaginosas y frutos secos,2007,1995134.48
"Walnuts, in shell",Oleaginosas y frutos secos,2008,2255247.39
"Walnuts, in shell",Oleaginosas y frutos secos,2009,2489066.03
"Walnuts, in shell",Oleaginosas y frutos secos,2010,2780468.62
"Walnuts, in shell",Oleaginosas y frutos secos,2011,3361852.52
"Walnuts, in shell",Oleaginosas y frutos secos,2012,2613525.28
"Walnuts, in shell",Oleaginosas y frutos secos,2013,2641398.06
"Walnuts, in shell",Oleaginosas y frutos secos,2014,3002815.04
"Walnuts, in shell",Oleaginosas y frutos secos,2015,3262700.61
"Walnuts, in shell",Oleaginosas y frutos secos,2016,3303259.11
"Walnuts, in shell",Oleaginosas y frutos secos,2017,3363576.05
"Walnuts, in shell",Oleaginosas y frutos secos,2018,3298494.74
"Walnuts, in shell",Oleaginosas y frutos secos,2019,3421005.93
"Walnuts, in shell",Oleaginosas y frutos secos,2020,3748079.81
"Walnuts, in shell",Oleaginosas y frutos secos,2021,3812524.44
"Walnuts, in shell",Oleaginosas y frutos secos,2022,4002276.27
"Walnuts, in shell",Oleaginosas y frutos secos,2023,4257140.11
"Walnuts, in shell",Oleaginosas y frutos secos,2024,4349163.36
Watermelons,Frutas,1961,17847421.0
Watermelons,Frutas,1962,19137184.0
Watermelons,Frutas,1963,19182440.0
Watermelons,Frutas,1964,19618819.0
Watermelons,Frutas,1965,19149955.0
Watermelons,Frutas,1966,20090471.0
Watermelons,Frutas,1967,20893875.0
Watermelons,Frutas,1968,21256722.0
Watermelons,Frutas,1969,21113283.0
Watermelons,Frutas,1970,19577867.0
Watermelons,Frutas,1971,22148511.0
Watermelons,Frutas,1972,21116168.0
Watermelons,Frutas,1973,21926466.0
Watermelons,Frutas,1974,21988860.0
Watermelons,Frutas,1975,23766420.0
Watermelons,Frutas,1976,24385874.0
Watermelons,Frutas,1977,24239738.0
Watermelons,Frutas,1978,25154572.0
Watermelons,Frutas,1979,26442656.0
Watermelons,Frutas,1980,26406813.0
Watermelons,Frutas,1981,27720834.0
Watermelons,Frutas,1982,28749585.0
Watermelons,Frutas,1983,28837337.0
Watermelons,Frutas,1984,29572949.0
Watermelons,Frutas,1985,35304287.0
Watermelons,Frutas,1986,35614953.0
Watermelons,Frutas,1987,38947629.0
Watermelons,Frutas,1988,37556799.0
Watermelons,Frutas,1989,34959232.0
Watermelons,Frutas,1990,34869745.0
Watermelons,Frutas,1991,35076229.8
Watermelons,Frutas,1992,36447566.64
Watermelons,Frutas,1993,38456180.56
Watermelons,Frutas,1994,38652868.3
Watermelons,Frutas,1995,41927213.06
Watermelons,Frutas,1996,47989403.04
Watermelons,Frutas,1997,60192712.88
Watermelons,Frutas,1998,61702536.84
Watermelons,Frutas,1999,73705657.8
Watermelons,Frutas,2000,77192731.57
Watermelons,Frutas,2001,84000840.97
Watermelons,Frutas,2002,91035823.79
